Position	ENSG.ID	Gene.type	Gene.name	Chromosome	ENSP.ID	enr	idx_ROC
370	ENSG00000129450	protein_coding	SIGLEC9	19	ENSP00000413861	55	315
371	ENSG00000124102	protein_coding	PI3	20	ENSP00000243924	55	316
372	ENSG00000100060	protein_coding	MFNG	22	ENSP00000349490	55	317
373	ENSG00000150637	protein_coding	CD226	18	ENSP00000280200	55	318
374	ENSG00000101057	protein_coding	MYBL2	20	ENSP00000217026	55	319
375	ENSG00000151883	protein_coding	PARP8	5	ENSP00000281631	55	320
376	ENSG00000059377	protein_coding	TBXAS1	7	ENSP00000389414	55	321
377	ENSG00000131323	protein_coding	TRAF3	14	ENSP00000454207	55	322
378	ENSG00000112343	protein_coding	TRIM38	6	ENSP00000349596	55	323
379	ENSG00000165304	protein_coding	MELK	9	ENSP00000298048	55	324
380	ENSG00000196154	protein_coding	S100A4	1	ENSP00000357705	55	325
381	ENSG00000089692	protein_coding	LAG3	12	ENSP00000203629	55	326
382	ENSG00000141480	protein_coding	ARRB2	17	ENSP00000403701	55	327
383	ENSG00000105939	protein_coding	ZC3HAV1	7	ENSP00000242351	55	328
384	ENSG00000204291	protein_coding	COL15A1	9	ENSP00000364140	55	329
385	ENSG00000107968	protein_coding	MAP3K8	10	ENSP00000263056	55	330
386	ENSG00000120280	protein_coding	TASL	X	ENSP00000368245	55	331
387	ENSG00000115523	protein_coding	GNLY	2	ENSP00000263863	55	332
388	ENSG00000169413	protein_coding	RNASE6	14	ENSP00000302046	55	333
389	ENSG00000235568	protein_coding	NFAM1	22	ENSP00000333680	55	334
390	ENSG00000164054	protein_coding	SHISA5	3	ENSP00000296444	55	335
391	ENSG00000079263	protein_coding	SP140	2	ENSP00000375899	55	336
392	ENSG00000111145	protein_coding	ELK3	12	ENSP00000228741	55	337
393	ENSG00000163874	protein_coding	ZC3H12A	1	ENSP00000362179	55	338
394	ENSG00000124731	protein_coding	TREM1	6	ENSP00000244709	55	339
395	ENSG00000072818	protein_coding	ACAP1	17	ENSP00000158762	55	340
396	ENSG00000204264	protein_coding	PSMB8	6	ENSP00000364016	55	341
397	ENSG00000064012	protein_coding	CASP8	2	ENSP00000351273	55	342
398	ENSG00000160326	protein_coding	SLC2A6	9	ENSP00000360966	55	343
399	ENSG00000163564	protein_coding	PYHIN1	1	ENSP00000357122	55	344
400	ENSG00000240065	protein_coding	PSMB9	6	ENSP00000363993	55	345
401	ENSG00000204516	protein_coding	MICB	6	ENSP00000252229	55	346
402	ENSG00000123342	protein_coding	MMP19	12	ENSP00000313437	55	347
403	ENSG00000163599	protein_coding	CTLA4	2	ENSP00000303939	55	348
404	ENSG00000131747	protein_coding	TOP2A	17	ENSP00000411532	55	349
405	ENSG00000160710	protein_coding	ADAR	1	ENSP00000357459	55	350
406	ENSG00000107099	protein_coding	DOCK8	9	ENSP00000394888	55	351
407	ENSG00000145779	protein_coding	TNFAIP8	5	ENSP00000427424	55	352
408	ENSG00000169679	protein_coding	BUB1	2	ENSP00000302530	55	353
409	ENSG00000159840	protein_coding	ZYX	7	ENSP00000324422	55	354
410	ENSG00000166741	protein_coding	NNMT	11	ENSP00000441434	55	355
411	ENSG00000091490	protein_coding	SEL1L3	4	ENSP00000382767	55	356
412	ENSG00000163508	protein_coding	EOMES	3	ENSP00000388620	55	357
413	ENSG00000089127	protein_coding	OAS1	12	ENSP00000388001	55	358
414	ENSG00000105329	protein_coding	TGFB1	19	ENSP00000221930	55	359
415	ENSG00000093072	protein_coding	ADA2	22	ENSP00000382731	55	360
416	ENSG00000029153	protein_coding	BMAL2	12	ENSP00000266503	55	361
417	ENSG00000136048	protein_coding	DRAM1	12	ENSP00000258534	55	362
418	ENSG00000174175	protein_coding	SELP	1	ENSP00000263686	56	362
419	ENSG00000126787	protein_coding	DLGAP5	14	ENSP00000247191	56	363
420	ENSG00000162777	protein_coding	DENND2D	1	ENSP00000350266	56	364
421	ENSG00000134242	protein_coding	PTPN22	1	ENSP00000352833	56	365
422	ENSG00000138135	protein_coding	CH25H	10	ENSP00000360918	56	366
423	ENSG00000038427	protein_coding	VCAN	5	ENSP00000265077	56	367
424	ENSG00000109861	protein_coding	CTSC	11	ENSP00000227266	56	368
425	ENSG00000171700	protein_coding	RGS19	20	ENSP00000378483	56	369
426	ENSG00000197622	protein_coding	CDC42SE1	1	ENSP00000475845	56	370
427	ENSG00000231389	protein_coding	HLA-DPA1	6	ENSP00000393566	56	371
428	ENSG00000151702	protein_coding	FLI1	11	ENSP00000433488	56	372
429	ENSG00000172936	protein_coding	MYD88	3	ENSP00000401399	56	373
430	ENSG00000077420	protein_coding	APBB1IP	10	ENSP00000365411	56	374
431	ENSG00000197471	protein_coding	SPN	16	ENSP00000353238	56	375
432	ENSG00000089639	protein_coding	GMIP	19	ENSP00000203556	56	376
433	ENSG00000163430	protein_coding	FSTL1	3	ENSP00000295633	56	377
434	ENSG00000146112	protein_coding	PPP1R18	6	ENSP00000274853	56	378
435	ENSG00000134013	protein_coding	LOXL2	8	ENSP00000373783	56	379
436	ENSG00000186407	protein_coding	CD300E	17	ENSP00000376395	56	380
437	ENSG00000059378	protein_coding	PARP12	7	ENSP00000263549	56	381
438	ENSG00000132109	protein_coding	TRIM21	11	ENSP00000254436	56	382
439	ENSG00000143297	protein_coding	FCRL5	1	ENSP00000354691	56	383
440	ENSG00000147168	protein_coding	IL2RG	X	ENSP00000363318	56	384
441	ENSG00000163519	protein_coding	TRAT1	3	ENSP00000295756	56	385
442	ENSG00000159399	protein_coding	HK2	2	ENSP00000290573	56	386
443	ENSG00000111252	protein_coding	SH2B3	12	ENSP00000345492	56	387
444	ENSG00000171631	protein_coding	P2RY6	11	ENSP00000480966	56	388
445	ENSG00000147251	protein_coding	DOCK11	X	ENSP00000276202	56	389
446	ENSG00000100034	protein_coding	PPM1F	22	ENSP00000263212	56	390
447	ENSG00000106948	protein_coding	AKNA	9	ENSP00000303769	56	391
448	ENSG00000168961	protein_coding	LGALS9	17	ENSP00000378856	56	392
449	ENSG00000002549	protein_coding	LAP3	4	ENSP00000226299	56	393
450	ENSG00000010610	protein_coding	CD4	12	ENSP00000011653	57	393
451	ENSG00000005302	protein_coding	MSL3	X	ENSP00000312244	57	394
452	ENSG00000231925	protein_coding	TAPBP	6	ENSP00000404833	58	394
453	ENSG00000109943	protein_coding	CRTAM	11	ENSP00000227348	58	395
454	ENSG00000227507	protein_coding	LTB	6	ENSP00000410481	58	396
455	ENSG00000137841	protein_coding	PLCB2	15	ENSP00000260402	58	397
456	ENSG00000094804	protein_coding	CDC6	17	ENSP00000209728	58	398
457	ENSG00000114353	protein_coding	GNAI2	3	ENSP00000312999	58	399
458	ENSG00000204577	protein_coding	LILRB3	19	ENSP00000245620	58	400
459	ENSG00000111679	protein_coding	PTPN6	12	ENSP00000391592	58	401
460	ENSG00000153395	protein_coding	LPCAT1	5	ENSP00000283415	58	402
461	ENSG00000181026	protein_coding	AEN	15	ENSP00000331944	58	403
462	ENSG00000169429	protein_coding	CXCL8	4	ENSP00000306512	59	403
463	ENSG00000172123	protein_coding	SLFN12	17	ENSP00000378063	59	404
464	ENSG00000166710	protein_coding	B2M	15	ENSP00000452780	59	405
465	ENSG00000068079	protein_coding	IFI35	17	ENSP00000395590	59	406
466	ENSG00000160219	protein_coding	GAB3	X	ENSP00000399588	59	407
467	ENSG00000184060	protein_coding	ADAP2	17	ENSP00000329468	59	408
468	ENSG00000164611	protein_coding	PTTG1	5	ENSP00000377536	59	409
469	ENSG00000152229	protein_coding	PSTPIP2	18	ENSP00000387261	59	410
470	ENSG00000149968	protein_coding	MMP3	11	ENSP00000299855	60	410
471	ENSG00000177272	protein_coding	KCNA3	1	ENSP00000358784	61	410
472	ENSG00000164692	protein_coding	COL1A2	7	ENSP00000297268	61	411
473	ENSG00000135905	protein_coding	DOCK10	2	ENSP00000258390	61	412
474	ENSG00000182481	protein_coding	KPNA2	17	ENSP00000438483	61	413
475	ENSG00000106683	protein_coding	LIMK1	7	ENSP00000336740	61	414
476	ENSG00000057657	protein_coding	PRDM1	6	ENSP00000358092	61	415
477	ENSG00000101109	protein_coding	STK4	20	ENSP00000361892	61	416
478	ENSG00000158485	protein_coding	CD1B	1	ENSP00000357150	61	417
479	ENSG00000128383	protein_coding	APOBEC3A	22	ENSP00000384359	61	418
480	ENSG00000145050	protein_coding	MANF	3	ENSP00000432799	61	419
481	ENSG00000128595	protein_coding	CALU	7	ENSP00000438248	61	420
482	ENSG00000170458	protein_coding	CD14	5	ENSP00000304236	62	420
483	ENSG00000110218	protein_coding	PANX1	11	ENSP00000227638	62	421
484	ENSG00000050730	protein_coding	TNIP3	4	ENSP00000426613	62	422
485	ENSG00000177105	protein_coding	RHOG	11	ENSP00000339467	63	422
486	ENSG00000004468	protein_coding	CD38	4	ENSP00000226279	63	423
487	ENSG00000101294	protein_coding	HM13	20	ENSP00000381237	63	424
488	ENSG00000112984	protein_coding	KIF20A	5	ENSP00000378356	63	425
489	ENSG00000182162	protein_coding	P2RY8	X	ENSP00000370697	63	426
490	ENSG00000134470	protein_coding	IL15RA	10	ENSP00000380421	64	426
491	ENSG00000081320	protein_coding	STK17B	2	ENSP00000263955	64	427
492	ENSG00000088826	protein_coding	SMOX	20	ENSP00000478305	64	428
493	ENSG00000197405	protein_coding	C5AR1	19	ENSP00000347197	65	428
494	ENSG00000112242	protein_coding	E2F3	6	ENSP00000262904	65	429
495	ENSG00000263528	protein_coding	IKBKE	1	ENSP00000464030	65	430
496	ENSG00000131236	protein_coding	CAP1	1	ENSP00000361883	65	431
497	ENSG00000173559	protein_coding	NABP1	2	ENSP00000403683	65	432
498	ENSG00000151790	protein_coding	TDO2	4	ENSP00000444788	65	433
499	ENSG00000154589	protein_coding	LY96	8	ENSP00000284818	65	434
500	ENSG00000179218	protein_coding	CALR	19	ENSP00000320866	65	435
501	ENSG00000150681	protein_coding	RGS18	1	ENSP00000356430	65	436
502	ENSG00000183918	protein_coding	SH2D1A	X	ENSP00000360181	65	437
503	ENSG00000145416	protein_coding	MARCHF1	4	ENSP00000427223	65	438
504	ENSG00000134851	protein_coding	TMEM165	4	ENSP00000370736	65	439
505	ENSG00000100219	protein_coding	XBP1	22	ENSP00000216037	65	440
506	ENSG00000167850	protein_coding	CD300C	17	ENSP00000329507	65	441
507	ENSG00000232810	protein_coding	TNF	6	ENSP00000398698	66	441
508	ENSG00000159216	protein_coding	RUNX1	21	ENSP00000300305	66	442
509	ENSG00000185885	protein_coding	IFITM1	11	ENSP00000386187	67	442
510	ENSG00000168542	protein_coding	COL3A1	2	ENSP00000304408	67	443
511	ENSG00000145386	protein_coding	CCNA2	4	ENSP00000274026	67	444
512	ENSG00000165949	protein_coding	IFI27	14	ENSP00000483430	67	445
513	ENSG00000164733	protein_coding	CTSB	8	ENSP00000345672	67	446
514	ENSG00000196684	protein_coding	HSH2D	19	ENSP00000482604	67	447
515	ENSG00000026950	protein_coding	BTN3A1	6	ENSP00000289361	67	448
516	ENSG00000121552	protein_coding	CSTA	3	ENSP00000264474	67	449
517	ENSG00000144802	protein_coding	NFKBIZ	3	ENSP00000325663	67	450
518	ENSG00000103187	protein_coding	COTL1	16	ENSP00000262428	67	451
519	ENSG00000112195	protein_coding	TREML2	6	ENSP00000418767	67	452
520	ENSG00000071054	protein_coding	MAP4K4	2	ENSP00000343658	67	453
521	ENSG00000168995	protein_coding	SIGLEC7	19	ENSP00000323328	67	454
522	ENSG00000140105	protein_coding	WARS1	14	ENSP00000347495	67	455
523	ENSG00000187116	protein_coding	LILRA5	19	ENSP00000404236	67	456
524	ENSG00000101082	protein_coding	SLA2	20	ENSP00000262866	67	457
525	ENSG00000124875	protein_coding	CXCL6	4	ENSP00000226317	68	457
526	ENSG00000112303	protein_coding	VNN2	6	ENSP00000322276	68	458
527	ENSG00000093009	protein_coding	CDC45	22	ENSP00000405726	68	459
528	ENSG00000125810	protein_coding	CD93	20	ENSP00000246006	68	460
529	ENSG00000183813	protein_coding	CCR4	3	ENSP00000332659	68	461
530	ENSG00000103313	protein_coding	MEFV	16	ENSP00000219596	69	461
531	ENSG00000166598	protein_coding	HSP90B1	12	ENSP00000299767	69	462
532	ENSG00000255833	protein_coding	TIFAB	5	ENSP00000440509	69	463
533	ENSG00000204482	protein_coding	LST1	6	ENSP00000365261	69	464
534	ENSG00000034510	protein_coding	TMSB10	2	ENSP00000233143	69	465
535	ENSG00000178927	protein_coding	CYBC1	17	ENSP00000388909	69	466
536	ENSG00000110031	protein_coding	LPXN	11	ENSP00000431284	69	467
537	ENSG00000012779	protein_coding	ALOX5	10	ENSP00000363512	69	468
538	ENSG00000145287	protein_coding	PLAC8	4	ENSP00000399700	69	469
539	ENSG00000134109	protein_coding	EDEM1	3	ENSP00000256497	69	470
540	ENSG00000117461	protein_coding	PIK3R3	1	ENSP00000262741	69	471
541	ENSG00000089685	protein_coding	BIRC5	17	ENSP00000301633	69	472
542	ENSG00000160013	protein_coding	PTGIR	19	ENSP00000291294	70	472
543	ENSG00000104856	protein_coding	RELB	19	ENSP00000221452	70	473
544	ENSG00000137077	protein_coding	CCL21	9	ENSP00000259607	70	474
545	ENSG00000114251	protein_coding	WNT5A	3	ENSP00000264634	70	475
546	ENSG00000118971	protein_coding	CCND2	12	ENSP00000261254	70	476
547	ENSG00000146670	protein_coding	CDCA5	11	ENSP00000275517	70	477
548	ENSG00000154096	protein_coding	THY1	11	ENSP00000284240	70	478
549	ENSG00000176170	protein_coding	SPHK1	17	ENSP00000313681	71	478
550	ENSG00000118705	protein_coding	RPN2	20	ENSP00000237530	71	479
551	ENSG00000123685	protein_coding	BATF3	1	ENSP00000243440	71	480
552	ENSG00000120217	protein_coding	CD274	9	ENSP00000370989	71	481
553	ENSG00000123610	protein_coding	TNFAIP6	2	ENSP00000243347	72	481
554	ENSG00000157193	protein_coding	LRP8	1	ENSP00000303634	72	482
555	ENSG00000112799	protein_coding	LY86	6	ENSP00000369286	72	483
556	ENSG00000159110	protein_coding	IFNAR2	21	ENSP00000343957	72	484
557	ENSG00000198624	protein_coding	CCDC69	5	ENSP00000347586	72	485
558	ENSG00000244509	protein_coding	APOBEC3C	22	ENSP00000355340	72	486
559	ENSG00000188042	protein_coding	ARL4C	2	ENSP00000339754	72	487
560	ENSG00000072786	protein_coding	STK10	5	ENSP00000176763	72	488
561	ENSG00000130816	protein_coding	DNMT1	19	ENSP00000352516	72	489
562	ENSG00000100526	protein_coding	CDKN3	14	ENSP00000335357	72	490
563	ENSG00000105559	protein_coding	PLEKHA4	19	ENSP00000263265	72	491
564	ENSG00000111817	protein_coding	DSE	6	ENSP00000332151	72	492
565	ENSG00000154978	protein_coding	VOPP1	7	ENSP00000285279	72	493
566	ENSG00000189057	protein_coding	FAM111B	11	ENSP00000341565	72	494
567	ENSG00000072110	protein_coding	ACTN1	14	ENSP00000377941	72	495
568	ENSG00000115594	protein_coding	IL1R1	2	ENSP00000386380	73	495
569	ENSG00000168062	protein_coding	BATF2	11	ENSP00000301887	73	496
570	ENSG00000008516	protein_coding	MMP25	16	ENSP00000337816	73	497
571	ENSG00000084652	protein_coding	TXLNA	1	ENSP00000362711	73	498
572	ENSG00000206503	protein_coding	HLA-A	6	ENSP00000379873	73	499
573	ENSG00000106991	protein_coding	ENG	9	ENSP00000362299	73	500
574	ENSG00000092929	protein_coding	UNC13D	17	ENSP00000207549	73	501
575	ENSG00000179344	protein_coding	HLA-DQB1	6	ENSP00000364080	73	502
576	ENSG00000085514	protein_coding	PILRA	7	ENSP00000198536	73	503
577	ENSG00000114999	protein_coding	TTL	2	ENSP00000233336	73	504
578	ENSG00000172322	protein_coding	CLEC12A	12	ENSP00000347916	73	505
579	ENSG00000100450	protein_coding	GZMH	14	ENSP00000216338	73	506
580	ENSG00000205413	protein_coding	SAMD9	7	ENSP00000369292	73	507
581	ENSG00000118193	protein_coding	KIF14	1	ENSP00000356319	73	508
582	ENSG00000166927	protein_coding	MS4A7	11	ENSP00000300184	73	509
583	ENSG00000101017	protein_coding	CD40	20	ENSP00000361359	74	509
584	ENSG00000159496	protein_coding	RGL4	22	ENSP00000290691	74	510
585	ENSG00000086300	protein_coding	SNX10	7	ENSP00000395474	74	511
586	ENSG00000075884	protein_coding	ARHGAP15	2	ENSP00000295095	74	512
587	ENSG00000090376	protein_coding	IRAK3	12	ENSP00000261233	74	513
588	ENSG00000152778	protein_coding	IFIT5	10	ENSP00000360860	74	514
589	ENSG00000184371	protein_coding	CSF1	1	ENSP00000327513	75	514
590	ENSG00000167984	protein_coding	NLRC3	16	ENSP00000352039	75	515
591	ENSG00000084070	protein_coding	SMAP2	1	ENSP00000361803	75	516
592	ENSG00000087589	protein_coding	CASS4	20	ENSP00000353462	75	517
593	ENSG00000153317	protein_coding	ASAP1	8	ENSP00000429900	75	518
594	ENSG00000180871	protein_coding	CXCR2	2	ENSP00000319635	75	519
595	ENSG00000090104	protein_coding	RGS1	1	ENSP00000356429	76	519
596	ENSG00000175063	protein_coding	UBE2C	20	ENSP00000348838	76	520
597	ENSG00000185880	protein_coding	TRIM69	15	ENSP00000453177	76	521
598	ENSG00000141574	protein_coding	SECTM1	17	ENSP00000269389	76	522
599	ENSG00000153551	protein_coding	CMTM7	3	ENSP00000335605	76	523
600	ENSG00000197646	protein_coding	PDCD1LG2	9	ENSP00000380855	76	524
601	ENSG00000140937	protein_coding	CDH11	16	ENSP00000268603	76	525
602	ENSG00000113749	protein_coding	HRH2	5	ENSP00000366506	76	526
603	ENSG00000181631	protein_coding	P2RY13	3	ENSP00000320376	76	527
604	ENSG00000166073	protein_coding	GPR176	15	ENSP00000453076	76	528
605	ENSG00000075618	protein_coding	FSCN1	7	ENSP00000371798	76	529
606	ENSG00000120889	protein_coding	TNFRSF10B	8	ENSP00000276431	76	530
607	ENSG00000090889	protein_coding	KIF4A	X	ENSP00000363524	76	531
608	ENSG00000162745	protein_coding	OLFML2B	1	ENSP00000356917	76	532
609	ENSG00000003056	protein_coding	M6PR	12	ENSP00000000412	76	533
610	ENSG00000124357	protein_coding	NAGK	2	ENSP00000477639	76	534
611	ENSG00000139329	protein_coding	LUM	12	ENSP00000266718	76	535
612	ENSG00000111537	protein_coding	IFNG	12	ENSP00000229135	77	535
613	ENSG00000161791	protein_coding	FMNL3	12	ENSP00000335655	77	536
614	ENSG00000156234	protein_coding	CXCL13	4	ENSP00000286758	77	537
615	ENSG00000116132	protein_coding	PRRX1	1	ENSP00000239461	77	538
616	ENSG00000204592	protein_coding	HLA-E	6	ENSP00000365817	77	539
617	ENSG00000204252	protein_coding	HLA-DOA	6	ENSP00000229829	77	540
618	ENSG00000148848	protein_coding	ADAM12	10	ENSP00000357668	77	541
619	ENSG00000196664	protein_coding	TLR7	X	ENSP00000370034	77	542
620	ENSG00000182179	protein_coding	UBA7	3	ENSP00000333266	77	543
621	ENSG00000160185	protein_coding	UBASH3A	21	ENSP00000317327	77	544
622	ENSG00000243649	protein_coding	CFB	6	ENSP00000416561	77	545
623	ENSG00000115009	protein_coding	CCL20	2	ENSP00000351671	78	545
624	ENSG00000088325	protein_coding	TPX2	20	ENSP00000300403	78	546
625	ENSG00000162894	protein_coding	FCMR	1	ENSP00000356058	78	547
626	ENSG00000177494	protein_coding	ZBED2	3	ENSP00000321370	78	548
627	ENSG00000167900	protein_coding	TK1	17	ENSP00000301634	78	549
628	ENSG00000062038	protein_coding	CDH3	16	ENSP00000264012	78	550
629	ENSG00000110665	protein_coding	C11orf21	11	ENSP00000406541	78	551
630	ENSG00000111206	protein_coding	FOXM1	12	ENSP00000342307	78	552
631	ENSG00000139178	protein_coding	C1RL	12	ENSP00000266542	78	553
632	ENSG00000178860	protein_coding	MSC	8	ENSP00000321445	78	554
633	ENSG00000107742	protein_coding	SPOCK2	10	ENSP00000362201	78	555
634	ENSG00000137496	protein_coding	IL18BP	11	ENSP00000384212	78	556
635	ENSG00000182578	protein_coding	CSF1R	5	ENSP00000286301	78	557
636	ENSG00000134057	protein_coding	CCNB1	5	ENSP00000256442	78	558
637	ENSG00000170909	protein_coding	OSCAR	19	ENSP00000479089	78	559
638	ENSG00000165025	protein_coding	SYK	9	ENSP00000364907	78	560
639	ENSG00000100385	protein_coding	IL2RB	22	ENSP00000216223	79	560
640	ENSG00000142512	protein_coding	SIGLEC10	19	ENSP00000345243	79	561
641	ENSG00000144837	protein_coding	PLA1A	3	ENSP00000273371	79	562
642	ENSG00000129226	protein_coding	CD68	17	ENSP00000250092	80	562
643	ENSG00000017483	protein_coding	SLC38A5	X	ENSP00000471683	80	563
644	ENSG00000138378	protein_coding	STAT4	2	ENSP00000376134	80	564
645	ENSG00000089820	protein_coding	ARHGAP4	X	ENSP00000359045	80	565
646	ENSG00000119403	protein_coding	PHF19	9	ENSP00000483946	80	566
647	ENSG00000105369	protein_coding	CD79A	19	ENSP00000221972	80	567
648	ENSG00000168078	protein_coding	PBK	8	ENSP00000428489	80	568
649	ENSG00000181458	protein_coding	TMEM45A	3	ENSP00000319009	80	569
650	ENSG00000108821	protein_coding	COL1A1	17	ENSP00000225964	80	570
651	ENSG00000123975	protein_coding	CKS2	9	ENSP00000364976	80	571
652	ENSG00000126860	protein_coding	EVI2A	17	ENSP00000247270	80	572
653	ENSG00000102970	protein_coding	CCL17	16	ENSP00000219244	81	572
654	ENSG00000116663	protein_coding	FBXO6	1	ENSP00000365944	81	573
655	ENSG00000099331	protein_coding	MYO9B	19	ENSP00000471457	81	574
656	ENSG00000173432	protein_coding	SAA1	11	ENSP00000384906	82	574
657	ENSG00000144843	protein_coding	ADPRH	3	ENSP00000420200	82	575
658	ENSG00000174600	protein_coding	CMKLR1	12	ENSP00000311733	83	575
659	ENSG00000106066	protein_coding	CPVL	7	ENSP00000387164	83	576
660	ENSG00000112149	protein_coding	CD83	6	ENSP00000368450	83	577
661	ENSG00000071575	protein_coding	TRIB2	2	ENSP00000155926	83	578
662	ENSG00000137757	protein_coding	CASP5	11	ENSP00000376849	83	579
663	ENSG00000065911	protein_coding	MTHFD2	2	ENSP00000377617	83	580
664	ENSG00000026025	protein_coding	VIM	10	ENSP00000446007	83	581
665	ENSG00000149257	protein_coding	SERPINH1	11	ENSP00000434412	83	582
666	ENSG00000162734	protein_coding	PEA15	1	ENSP00000357055	83	583
667	ENSG00000214212	protein_coding	C19orf38	19	ENSP00000380920	83	584
668	ENSG00000167083	protein_coding	GNGT2	17	ENSP00000426022	83	585
669	ENSG00000157551	protein_coding	KCNJ15	21	ENSP00000331698	83	586
670	ENSG00000117560	protein_coding	FASLG	1	ENSP00000356694	83	587
671	ENSG00000163154	protein_coding	TNFAIP8L2	1	ENSP00000357906	83	588
672	ENSG00000160991	protein_coding	ORAI2	7	ENSP00000348752	83	589
673	ENSG00000087116	protein_coding	ADAMTS2	5	ENSP00000251582	83	590
674	ENSG00000178789	protein_coding	CD300LB	17	ENSP00000376397	83	591
675	ENSG00000100918	protein_coding	REC8	14	ENSP00000482546	83	592
676	ENSG00000169385	protein_coding	RNASE2	14	ENSP00000303276	83	593
677	ENSG00000177674	protein_coding	AGTRAP	1	ENSP00000319713	83	594
678	ENSG00000184557	protein_coding	SOCS3	17	ENSP00000330341	83	595
679	ENSG00000078098	protein_coding	FAP	2	ENSP00000188790	83	596
680	ENSG00000121152	protein_coding	NCAPH	2	ENSP00000240423	83	597
